year,plot,column,row,accession,SampleName,DTF,DTH,PtHt,PcleLng,SdLen,TGW,SdWpPlot,SdW_z
2019,104,4,11,Ames-13762,NA,43,102,110,28,2.0475,3.87,2521.2,0.169204804
2019,117,4,12,PI-614909,NA,45,102,113.33,21.66666667,1.9695,3.491,2277.5,-0.052314677
2019,124,4,13,CHEN-92,S1B3_batch2,40,102,115,25,1.9505,3.463,1821,-0.467266024
2019,137,4,14,PI-584524,S1B9_batch1,47,104,125,20,1.8625,3.139,4434.2,1.908091826
2019,144,4,15,Regalona,S1C5_batch1,NA,112,90.33,20.66666667,NA,NA,2132,-0.184571897
2019,157,4,16,Ames-22158,S49_batch3,45,112,136.67,38.33333333,1.962,3.415,1959.1,-0.341735288
2019,164,4,17,PI-634917,NA,42,106,140,28.66666667,1.962,3.358,3406.2,0.973655935
2019,177,4,18,D-12365,NA,39,106,115.67,26.33333333,2.0475,3.554,1925.4,-0.37236806
2019,184,4,19,D-12417,NA,45,115,145,25,2.0965,4.328,3241.9,0.82430981
2019,197,4,20,Ames-13757,S3D5_batch1,43,115,125,25,1.998,3.621,3021.4,0.623878765
2019,204,4,21,CHEN-389,S1A7_batch1,56,115,120,20,2.2575,4.649,3666.1,1.209900962
2019,217,4,22,KNX-2,NA,41,115,100.67,20,1.9885,3.548,2189.6,-0.1322144
2019,224,4,23,PI-510532,S3E10_batch1,46,115,120,25,1.9885,3.313,2918.9,0.530707871
2019,237,4,24,CHEN-133,NA,51,115,140,25,2.041,3.668,3920.9,1.441510169
2019,244,4,25,CHEN-424,S1F4_batch1,45,115,135,50,NA,NA,1374.9,-0.872763933
2019,257,4,26,CHEN-90,S1B5_batch1,52,115,135,35,2.195,4.12,4584.8,2.044984866
2019,264,4,27,CHEN-158,S219_batch3,45,115,124.33,31.66666667,1.9195,4.149,4341.5,1.823828978
2019,277,4,28,Ollague,S2F6_batch1,45,109,65,35,2.3305,4.955,624,-1.555320266
2019,284,4,29,D-11934,NA,42,118,103,19,NA,NA,3766.2,1.300890294
2019,297,4,30,BEW-2,NA,55,118,85,30,1.9275,3.378,883,-1.319893325
2019,304,4,31,PI-614885,S1C9_batch1,NA,118,110,30,NA,NA,2936,0.546251503
2019,317,4,32,D-12388,S115_batch3,41,118,130,41.66666667,1.9815,3.475,3127.2,0.720049307
2019,324,4,33,D-12236,NA,53,118,175,30,1.9715,3.708,5638.6,3.002872552
2019,337,4,34,Ames-13753,S1G6_batch1,53,118,130,25,2.0965,4.332,2197.7,-0.124851627
2019,357,4,36,D-12389,S4D3_batch1,56,118,125,35,2.123,4.386,3133.3,0.725594112
2019,377,4,38,D-12251,S3F8_batch1,45,131,121,44,1.861,2.988,3041.6,0.642240249
2019,384,4,39,D-11906,NA,43,131,116.67,33.33333333,1.9735,3.352,3079,0.676236263
2019,404,4,41,D-12416,S2A9_batch1,43,131,128.33,30,1.931,3.409,4203.3,1.698207344
2019,417,4,42,PI-614888,S50_batch3,NA,131,105,35,NA,NA,1124,-1.100828101
2019,424,4,43,D-9995,NA,46,131,150.67,37.66666667,2.1635,4.388,3338.1,0.911754102
2019,437,4,44,BYU1494,NA,43,131,120,35,1.944,3.401,1066,-1.153549193
2019,444,4,45,CHEN-266,S743_batch3,43,131,126.67,43.33333333,1.8815,3.389,1825.7,-0.462993797
2019,457,4,46,ICBA-Q4,S227_batch3,56,131,135,36.66666667,2.0655,4.1,2724.3,0.353819521
2019,477,4,48,D-12056,NA,45,131,125,35,2.0585,3.642,3575.7,1.127728779
2019,484,4,49,CHEN-471,KATA3A1_RA5,53,125,145,40,2.259,4.452,4048.4,1.557405671
2019,5,5,1,D-12069,S114_batch3,42,102,120,39.33333333,2.2285,5.766,2574.3,0.217471872
2019,16,5,2,BO-29,S203_batch3,42,96,102,30,1.876,2.892,895.7,-1.308349224
2019,25,5,3,PI-614885,S1C9_batch1,NA,102,118,28.33333333,NA,NA,2360,0.02267653
2019,36,5,4,CHEN-91,S2B8_batch1,45,102,120,35,2.2835,4.413,4613.8,2.071345411
2019,45,5,5,D-12289,S2H6_batch1,41,102,101.67,23.33333333,1.8765,3.24,3354,0.926206953
2019,56,5,6,Regalona,S1C5_batch1,NA,102,95.33,20,NA,NA,2049,-0.260017597
2019,65,5,7,Ames-22156,S871_batch3,46,102,124,30,1.963,3.48,1953,-0.347280092
2019,76,5,8,NSL-106398,NA,43,102,101,30.66666667,2.0635,3.869,1655.8,-0.617430235
2019,85,5,9,CHEN-280,NA,42,102,75,20,1.934,3.223,1864.8,-0.42745251
2019,96,5,10,Ames-13751,S2C6_batch1,44,102,100,35,1.91,3.046,3196.2,0.782769226
2019,105,5,11,Ames-13724,NA,48,102,102,25,2.0075,3.473,2539.4,0.185748318
2019,116,5,12,PI-614888,S50_batch3,NA,102,105,25,NA,NA,1217,-1.016292559
2019,125,5,13,D-12316,NA,44,102,108,33.33333333,1.911,3.649,3645.8,1.19144858
2019,145,5,15,D-11955,S118_batch3,46,112,103,34,1.893,3.168,1846.4,-0.444177822
2019,156,5,16,Ames-13737,S4F11_batch1,49,112,120,37,1.93,3.341,2438.6,0.094122698
2019,165,5,17,Vikinga,S1E9_batch1,43,106,101.67,31.66666667,1.927,3.095,1812.8,-0.474719695
2019,185,5,19,BO-11,S4H9_batch1,42,115,120,25,1.961,3.226,2434.6,0.090486761
2019,196,5,20,Regalona,S1C5_batch1,NA,115,105,25,NA,NA,2311,-0.021863702
2019,205,5,21,D-12326,S2E4_batch2,44,115,100,36.66666667,1.9535,3.383,2725.8,0.355182997
2019,216,5,22,D-12299,NA,43,115,97,22,1.922,3.567,2982.6,0.588610173
2019,225,5,23,CHEN-318,S7F4_batch2,45,115,130,30,2.1465,4.578,2976.5,0.583065369
2019,236,5,24,D-12054,NA,46,115,110,35,2.217,5.058,2622.9,0.26164851
2019,245,5,25,PI-614885,S1C9_batch1,NA,115,100,15,NA,NA,1374.9,-0.872763933
2019,256,5,26,Regalona,S1C5_batch1,NA,115,98.33,15,NA,NA,2737,0.365363622
2019,265,5,27,PI-614888,S50_batch3,NA,115,88,20,NA,NA,1435,-0.818133975
2019,276,5,28,PI-614885,S1C9_batch1,NA,115,111,27,NA,NA,2476,0.128118712
2019,285,5,29,D-12006,NA,59,118,140,30,2.2635,5.4,3294.7,0.872304182
2019,296,5,30,Salcedo-Inia,S754_batch3,43,118,130,28,1.983,3.545,3427.7,0.993199098
2019,305,5,31,CHEN-157,S6D1_batch2,43,118,130,40,1.893,3.174,3286.3,0.864668714
2019,316,5,32,D-12112,S7A2_batch2,45,118,135,40,2.2295,4.546,4125.4,1.627397465
2019,325,5,33,D-12406,S7C13_batch2,45,118,135,30,1.9145,3.121,3044.4,0.644785405
2019,336,5,34,D-12212,NA,51,118,106.67,25,1.9735,3.735,2280.9,-0.049224131
2019,345,5,35,CHEN-262,S8A4_batch2,51,118,82,20,1.928,3.737,1377.2,-0.870673269
2019,356,5,36,D-12184,S1G11_batch1,56,118,90,25,1.9375,3.683,2239.4,-0.08694698
2019,365,5,37,D-12176,S2H8_batch1,42,131,116.33,35.66666667,2.1105,3.856,3188.4,0.775679148
2019,376,5,38,D-12133,S7F1_batch2,NA,131,NA,NA,NA,NA,0,-2.122526488
2019,396,5,40,D-12110,NA,55,125,150,45,2.1525,4.817,1497,-0.761776947
2019,405,5,41,Ratuqui,S3D11_batch1,44,131,150,50,2.243,4.642,3101.1,0.696324816
2019,416,5,42,D-11954,NA,42,131,135,35,1.9035,3.19,2155.6,-0.163119867
2019,425,5,43,PUC-mix-green,S1G8_batch1,43,131,125,20,2.033,3.789,2055,-0.254563691
2019,436,5,44,PI-614885,S1C9_batch1,NA,131,110,28,NA,NA,1221,-1.012656621
2019,445,5,45,CHEN-329,S756_batch3,44,131,90,35,2.126,4.129,1506.9,-0.752778002
2019,456,5,46,ICBA-Q2,S839_batch3,NA,131,NA,NA,NA,NA,0,-2.122526488
2019,465,5,47,PI-614888,S50_batch3,NA,NA,100,20,NA,NA,1595,-0.672696482
2019,476,5,48,D-11948,NA,47,131,135,30,2.33,4.909,3803.7,1.334977206
2019,485,5,49,BEW-18,S201_batch3,51,125,70,23.33333333,NA,NA,542.4,-1.629493387
2019,6,6,1,PI-614907,S7H3_batch2,41,102,107,29.66666667,1.9075,3.248,2881.1,0.496348264
2019,15,6,2,RU-5,S1D5_batch1,43,102,83,20,1.952,3.45,1546,-0.717236714
2019,26,6,3,Ames-22154,NA,44,102,108,20,1.7535,2.764,3673.7,1.216809243
2019,35,6,4,Moroccan Yellow,S1F1_batch1,43,102,100,40,2.015,3.772,2393.3,0.052945708
2019,46,6,5,BO-55,S1G1_batch1,48,102,120,25,1.957,3.138,2008.6,-0.296740564
2019,55,6,6,D-12169,NA,40,102,90.33,27.66666667,1.993,3.679,3316.3,0.891938244
2019,75,6,8,Ames-13748,S2H5_batch1,45,102,108.33,30,2.037,4.361,3869,1.394333883
2019,86,6,9,PI-614885,S1C9_batch1,NA,102,115,40,NA,NA,2048,-0.260926581
2019,95,6,10,BO-17,S4B8_batch1,47,102,115,15,2.0785,3.557,1816.8,-0.471083758
2019,106,6,11,PI-614935,S6A6_batch2,47,102,97,27.33333333,2.063,4.261,2477,0.129027696
2019,115,6,12,Ames-19047,NA,45,102,102,20,1.932,3.333,2574.2,0.217380973
2019,126,6,13,CHEN-195,S716_batch3,43,102,118.33,25,2.0395,4.129,3621.2,1.169087566
2019,135,6,14,D-12408,NA,40,104,93.33,26.33333333,1.9375,3.448,2445.4,0.100303791
2019,146,6,15,CHEN-167,NA,44,112,118,28.66666667,1.8965,2.998,4468.7,1.939451785
2019,155,6,16,CHEN-134,NA,50,112,66.33,20,1.961,3.494,1200.4,-1.031381699
2019,166,6,17,PI-614885,S1C9_batch1,NA,112,110,35,NA,NA,2229,-0.096400417
2019,186,6,19,BO-63,S2F11_batch1,43,115,100,15,2.001,3.714,1830.8,-0.458357977
2019,195,6,20,Ames-13742,S4F8_batch1,48,115,125,25,2.0495,3.782,3515.1,1.072644329
2019,206,6,21,D-12353,S3F6_batch1,46,115,110,21.66666667,2.246,5.029,3394.5,0.963020818
2019,215,6,22,CHEN-159,S2C4_batch1,43,115,106.33,25,1.9205,3.346,2793.3,0.41653944
2019,226,6,23,Regalona,S1C5_batch1,NA,115,95,25,NA,NA,2464,0.1172109
2019,235,6,24,D-12262,NA,59,115,145,30,NA,NA,3510.1,1.068099407
2019,246,6,25,D-12119,S2E3_batch1,53,109,123.33,28.33333333,2.051,4.032,1850,-0.440905478
2019,255,6,26,D-12300,NA,45,115,120,35,2.0255,3.936,4305.3,1.790923746
2019,266,6,27,CHEN-398,NA,42,115,121.33,28.33333333,1.9785,4.464,3521.7,1.078643625
2019,275,6,28,CHEN-178,S112_batch3,44,115,111.67,23.33333333,1.9935,3.86,3483.2,1.043647729
2019,295,6,30,PI-614888,S50_batch3,NA,118,95,20,NA,NA,1445,-0.809044132
2019,306,6,31,D-12008,NA,42,118,100,30,1.9145,3.658,2542.3,0.188384373
2019,315,6,32,D-12245,S6C4_batch2,41,118,130,30,2.167,4.483,2982.1,0.588155681
2019,326,6,33,CHEN-316,S569_batch3,50,118,145,35,2.1115,4.384,3225,0.808947975
2019,335,6,34,PI-614888,S50_batch3,NA,118,97,20,NA,NA,1468,-0.788137492
2019,346,6,35,PI-510538,S533_batch3,43,118,99,13.33333333,2.2575,4.082,2686.5,0.319459913
2019,366,6,37,PI-614885,S1C9_batch1,NA,131,114,37,NA,NA,2259,-0.069130888
2019,386,6,39,Regalona,S1C5_batch1,NA,131,100,31.66666667,NA,NA,2454,0.108121057
2019,395,6,40,CHEN-253,NA,50,131,135,45,1.9605,3.374,3045,0.645330795
2019,406,6,41,CHEN-339,S4G1_batch1,44,131,135,50,2.089,4.047,4004.3,1.517319463
2019,415,6,42,CHEN-66,NA,68,131,150,20,1.9085,2.911,641.1,-1.539776634
2019,426,6,43,D-12260,NA,40,131,85,20,2.0185,3.598,1306.2,-0.935211157
2019,435,6,44,Black-quinoa,S28_batch3,43,131,105,20,1.8425,3.366,1775,-0.509079303
2019,446,6,45,D-11903,S740_batch3,56,131,120,35,1.985,3.823,889.6,-1.313894028
2019,455,6,46,ICBA-Q1,S161_batch3,67,131,136.67,36.66666667,2.01,3.611,1101.8,-1.121007554
2019,475,6,48,D-12149,NA,43,131,110,23,2.08,4.103,3745.7,1.282256115
2019,486,6,49,BEW-18,S201_batch3,50,125,86.67,31.66666667,NA,NA,295.2,-1.854194314
2019,7,7,1,Ames-13722,S1C6_batch1,45,102,109,28,1.9625,3.443,3710.3,1.25007807
2019,14,7,2,CHEN-222,S2G3_batch1,44,102,96,36,1.9515,3.615,1877.2,-0.416181105
2019,27,7,3,Ames-13721,S1F6_batch1,46,102,114,24,1.9845,3.526,2440.2,0.095577073
2019,34,7,4,PI-614888,S50_batch3,43,102,92.67,28.33333333,1.7555,2.484,1084.1,-1.137096576
2019,47,7,5,D-12428,NA,43,102,120,20,2.2025,4.539,4218.5,1.712023906
2019,54,7,6,D-9982,NA,45,102,131,25,1.857,3.033,2545.3,0.191111326
2019,67,7,7,Ames-13745,S1E6_batch1,42,102,100.67,25,1.9865,3.635,1709.2,-0.568890472
2019,87,7,9,Regalona,S1C5_batch1,NA,102,95,20,NA,NA,2452,0.106303088
2019,94,7,10,Regalona,S1C5_batch1,NA,102,100.67,23.33333333,NA,NA,2695,0.32718628
2019,107,7,11,Tjane,S2G9_batch2,40,102,108.67,26.66666667,1.931,3.397,1404.7,-0.8456762
2019,114,7,12,D-12130,S8F1_batch2,42,102,105,25,1.9085,3.229,2247.9,-0.079220614
2019,127,7,13,MHW-1,S21_batch3,47,102,100,15,1.9635,3.39,3026,0.628060093
2019,134,7,14,Nde-09,S4G8_batch1,41,104,90,23,1.9,3.299,3632.8,1.179631784
2019,154,7,16,PI-614888,S50_batch3,NA,112,89.33,25.66666667,NA,NA,1371,-0.876308972
2019,167,7,17,BO-52,S3D4_batch1,45,112,123,29.66666667,1.9395,3.408,2924,0.535343692
2019,174,7,18,BET-1,S692_batch3,43,112,82.33,10,1.9335,3.452,1728.8,-0.551074379
2019,187,7,19,D-12304,NA,45,115,130,33.33333333,1.944,3.44,3425.7,0.99138113
2019,194,7,20,ICBA-Q3,S3H7_batch1,47,115,160,35,1.9655,3.555,4198.5,1.693844219
2019,207,7,21,CHEN-390,S4D2_batch1,43,115,104,22.33333333,1.9545,3.298,2298.6,-0.033135108
2019,227,7,23,PI-614888,S50_batch3,NA,115,105,25,NA,NA,1383,-0.86540116
2019,234,7,24,PI-614885,S1C9_batch1,NA,115,115,35,NA,NA,1908,-0.388184387
2019,247,7,25,G-205-95,NA,46,115,115,25,1.98,3.779,3764.5,1.29934502
2019,254,7,26,CHEN-456,NA,45,115,110,35,NA,NA,1061.3,-1.157821419
2019,267,7,27,BEW-18,S201_batch3,16,109,103.67,22.66666667,2.1255,4.153,2250,-0.077311747
2019,274,7,28,CHEN-310,NA,51,115,130.67,35,1.9535,NA,3781.8,1.315070449
2019,287,7,29,PI-614919,S4F1_batch1,45,118,94.33,33.33333333,2.281,4.738,2670.3,0.304734367
2019,294,7,30,Salcedo-Inia,S754_batch3,44,118,130,30,2.0175,4.007,3867.4,1.392879508
2019,307,7,31,D-10008,NA,51,118,143.33,36.66666667,2.211,4.709,2921.5,0.533071231
2019,314,7,32,D-11902,NA,42,118,90,25,1.971,3.605,2911.9,0.524344981
2019,334,7,34,D-12193,S231_batch3,51,118,130,30,2.422,4.758,2785.6,0.40954026
2019,347,7,35,Kancolla,S746_batch3,56,118,108.33,32.33333333,2.0365,3.861,1445.5,-0.80858964
2019,367,7,37,D-12393,S3C4_batch1,45,131,155,47,1.7635,2.688,1732.4,-0.547802035
2019,374,7,38,CHEN-212,S4B2_batch1,45,131,157.67,40,2.031,3.781,3717.7,1.256804554
2019,394,7,40,PI-674266,S3G6_batch1,59,131,140,40,NA,NA,2065.3,-0.245201152
2019,407,7,41,Regalona,S1C5_batch1,NA,131,95,25,NA,NA,2057,-0.252745722
2019,414,7,42,PI-665278,S8C3_batch2,69,131,167,40,2.078,4.286,1198,-1.033563261
2019,427,7,43,PI-614885,S1C9_batch1,NA,131,120,30,NA,NA,1944,-0.355460951
2019,434,7,44,Ames-26191,S206_batch3,49,131,110,60,2.2735,4.951,749.8,-1.440970037
2019,447,7,45,D-12062,NA,NA,131,NA,NA,NA,NA,0,-2.122526488
2019,454,7,46,Huariponcho,S7C2_batch2,56,131,113.33,40,1.77,2.418,1551.3,-0.712419097
2019,474,7,48,CHEN-374,S5B5_batch2,41,131,112,30,2.0015,3.59,2868.9,0.485258655
2019,487,7,49,Regalona,S1C5_batch1,50,111,103.33,30,NA,NA,155.5,-1.981179424
2019,8,8,1,NSL-86628,S1A5_batch1,47,102,105,30,1.937,3.762,1328.2,-0.915213501
2019,13,8,2,Regalona,S1C5_batch1,NA,102,75.67,23.33333333,1.9705,3.753,1865,-0.427270713
2019,28,8,3,D-11997,NA,46,102,95.33,32,1.8905,3.093,1767.5,-0.515896685
2019,33,8,4,Ames-13741,NA,47,102,126.33,40.66666667,1.982,3.506,4058.5,1.566586413
2019,48,8,5,PI-634919,S2H11_batch1,47,102,105,25,1.9415,3.486,1460,-0.795409367
2019,68,8,7,Redhead,S2D3_batch1,43,102,104,31,1.9385,3.475,1934.9,-0.363732709
2019,73,8,8,PI-614936,S6C1_batch2,44,102,105,20,1.7435,2.389,2718.7,0.348729209
2019,88,8,9,BO-13,S1D10_batch1,46,102,115,20,1.9185,3.18,174.7,-1.963726925
2019,93,8,10,Baer-II,S1G3_batch1,42,102,90,20,1.8785,3.1,1057,-1.161730051
2019,108,8,11,Oro-de-Valle,S1D6_batch1,42,102,100,35,1.9695,3.501,1381.8,-0.866491941
2019,113,8,12,Cauquenes,S873_batch3,42,102,105,35,2.016,3.673,3020.2,0.622787984
2019,128,8,13,D-12158,NA,45,102,100,25,1.832,3.172,2160.1,-0.159029438
2019,133,8,14,Wafa6,S40_batch3,45,104,90,20,2.1785,4.282,1752.2,-0.529804146
2019,148,8,15,PI-634921,KATA2G7_RA5,45,112,115,30,1.988,3.421,1140.1,-1.086193454
2019,153,8,16,CHEN-83,S5F1_batch2,54,106,130,40,2.1145,3.953,1043.4,-1.174092238
2019,168,8,17,BO-52,S3D4_batch1,55,112,97.33,30,1.941,3.439,1070.7,-1.149276966
2019,173,8,18,D-12034,S5E1_batch2,57,112,100,35,2.225,4.807,2065.2,-0.245292051
2019,188,8,19,D-11929,S7F6_batch2,44,115,130,30,NA,NA,3773.9,1.307889473
2019,193,8,20,Ames-13738,S1F7_batch1,40,115,105,30,2.048,4.071,4127.7,1.629488129
2019,208,8,21,D-12318,NA,44,115,116.67,21.66666667,1.89,3.474,2536.7,0.183294061
2019,213,8,22,D-12340,S2C10_batch2,49,115,126.67,28.33333333,1.922,3.283,3436.5,1.00119816
2019,228,8,23,CHEN-174,S4B9_batch1,59,115,140,40,2.0585,3.85,2966.8,0.574248221
2019,233,8,24,CHEN-347,NA,50,115,100,30,1.993,3.735,2965.6,0.57315744
2019,248,8,25,Pasankalla,S193_batch3,45,115,115,30,2.021,4.015,2997.9,0.602517633
2019,253,8,26,D-12138,NA,43,115,100,25,2.1575,4.323,3747,1.283437795
2019,268,8,27,CHEN-234,NA,42,115,124.33,28.33333333,1.992,NA,2739.7,0.36781788
2019,273,8,28,D-11983,NA,51,115,104,25.66666667,2.036,4.13,3161,0.750772978
2019,288,8,29,PI-614921,S5F5_batch2,42,118,126.67,38.33333333,2.0375,3.645,3602.2,1.151816864
2019,293,8,30,D-9973,S1F11_batch1,43,118,115,20,2.2805,5.029,3758.4,1.293800216
2019,308,8,31,D-12131,NA,49,118,90,30,1.8685,3.162,1767.4,-0.515987584
2019,313,8,32,D-12427,NA,53,112,110,25,2.211,4.185,89,-2.041626882
2019,328,8,33,D-12246,NA,41,118,120,25,1.919,3.098,2346.6,0.01049614
2019,333,8,34,CHEN-199,S3D8_batch1,45,118,120.33,25,1.945,3.736,4082.5,1.588402037
2019,348,8,35,D-12020,S4H4_batch1,45,118,145,23.33333333,1.9105,3.662,2906.9,0.519800059
2019,353,8,36,Ames-13739,NA,43,118,116,27,2.151,4.289,3212.4,0.797494772
2019,368,8,37,D-12085,NA,63,131,123,37,2.233,4.162,1771,-0.51271524
2019,388,8,39,D-12079,S2B3_batch1,67,131,160,40,1.9,3.249,3875.8,1.400514976
2019,393,8,40,PI-665272,S4D1_batch1,56,131,150,50,1.8225,2.652,2337,0.00176989
2019,413,8,42,D-12068,NA,41,131,110,38,1.691,3.218,900.4,-1.304076997
2019,428,8,43,CHEN-373,NA,43,131,108.33,26.66666667,1.9635,3.261,3029.8,0.631514234
2019,433,8,44,Ames-22159,S662_batch3,46,131,115,30,2.032,3.448,541.8,-1.630038778
2019,448,8,45,PI-614888,S50_batch3,NA,131,100,30,NA,NA,1553,-0.710873824
2019,473,8,48,Puno,NA,40,131,70,20,1.7865,2.681,10,-2.113436644
2019,488,8,49,Regalona,S1C5_batch1,50,111,120,35,NA,NA,127,-2.007085478
2019,9,9,1,CO-KA-2133,NA,45,102,114.67,29.66666667,1.9345,3.219,2432.3,0.088396097
2019,12,9,2,D-12186,NA,48,102,90,33,1.958,3.307,1902,-0.393638293
2019,29,9,3,CHEN-430,S3D3_batch1,47,102,98.33,30,1.783,2.927,1693,-0.583616018
2019,32,9,4,PI-614885,S1C9_batch1,NA,102,110,30,NA,NA,2659,0.294462844
2019,49,9,5,PI-614888,S50_batch3,NA,102,101.67,30,NA,NA,1310,-0.931757016
2019,52,9,6,D-12282,S4C8_batch1,48,102,103.33,21.66666667,1.881,3.363,2800.5,0.423084127
2019,69,9,7,Ames-22158,S49_batch3,48,102,120,30,1.8985,3.217,2025.4,-0.281469627
2019,72,9,8,CHEN-400,S4B5_batch1,48,102,106.67,30.66666667,1.934,3.477,2343.8,0.007950984
2019,89,9,9,D-11950,S56_batch3,49,102,143.33,31.66666667,2.06,4.244,4653.1,2.107068495
2019,92,9,10,Javi,S1E3_batch1,45,102,118.33,48.33333333,2.01,3.46,2273.4,-0.056041513
2019,109,9,11,RU-2,S4D8_batch1,45,102,75,20,1.958,3.654,1193.8,-1.037380995
2019,112,9,12,LP,S2H10_batch1,45,102,105,25,2.048,3.757,2912.9,0.525253965
2019,129,9,13,Ames-22155,NA,48,102,115,15,1.913,3.227,2973.1,0.579974822
2019,132,9,14,PI-677099,S19_batch3,51,104,121,17,1.9695,3.524,2585.9,0.22801609
2019,172,9,18,CHEN-307,S7G13_batch2,47,112,105.33,33.66666667,2.053,4.348,3429,0.994380778
2019,189,9,19,D-11891,S208_batch3,49,115,155,30,2.0215,3.903,3718.3,1.257349944
2019,192,9,20,PI-614886,S185_batch3,47,115,106.67,15,2.083,4.18,3316.7,0.892301838
2019,212,9,22,PI-614888,S50_batch3,NA,115,93,25,NA,NA,1287,-0.952663656
2019,229,9,23,CHEN-198,NA,57,115,125,35,NA,NA,127.3,-2.006812783
2019,232,9,24,D-12256,S3E9_batch1,48,115,120,31.66666667,2.011,3.919,3743,1.279801857
2019,249,9,25,CHEN-294,NA,50,115,130,43.33333333,NA,NA,2242.7,-0.083947332
2019,252,9,26,D-10123,NA,44,115,90,20,1.8245,3.104,3561.2,1.114548506
2019,269,9,27,D-9976,NA,51,115,118.33,28,2.1655,4.426,3288.3,0.866486683
2019,292,9,30,D-12357,S1D7_batch1,60,118,111.67,33.33333333,2.19,4.455,2648.4,0.28482761
2019,309,9,31,Ames-22161,NA,42,118,115,40,2.0355,3.563,3226.4,0.810220553
2019,312,9,32,Ames-13740,S2E6_batch1,47,118,120,25,2.027,3.764,1656.7,-0.616612149
2019,329,9,33,PI-614888,S50_batch3,NA,118,105,25,NA,NA,1476,-0.780865617
2019,332,9,34,CHEN-199,S3D8_batch1,45,118,125,45,2.1215,4.395,4450.3,1.922726473
2019,349,9,35,Regalona,S1C5_batch1,NA,118,100,25,NA,NA,2477,0.129027696
2019,372,9,38,Jujuy,NA,53,125,148,38.33333333,2.0595,4.306,2581,0.223562067
2019,389,9,39,CHEN-426,NA,61,131,155,45,1.97,3.155,1171.6,-1.057560447
2019,392,9,40,PI-614885,S1C9_batch1,NA,131,120,35,NA,NA,2123,-0.192752756
2019,409,9,41,D-9994,NA,69,131,180,60,2.1,3.715,2479.2,0.131027462
2019,432,9,44,Ames-13759,S757_batch3,53,131,92.33,25,1.923,4.149,1538.5,-0.724054097
2019,449,9,45,D-12200,S755_batch3,59,131,110,40,1.7935,3.058,822.8,-1.374614181
2019,452,9,46,D-12411,S739_batch3,57,131,115,30,1.681,2.501,1654.7,-0.618430118
2019,472,9,48,Shelley-25,NA,63,131,105,35,1.96,4.269,967.1,-1.243447743
2019,489,9,49,Regalona,S1C5_batch1,50,111,103.33,30,NA,NA,311,-1.839832361
2019,10,10,1,D-12334,NA,47,102,87,30.66666667,1.894,3.424,2043.8,-0.264744315
2019,11,10,2,CHEN-427,S3H8_batch1,51,102,68,26,2.185,4.461,440.9,-1.721755297
2019,30,10,3,D-12264,NA,59,102,68.67,23.33333333,2.062,4.201,3123.5,0.716686065
2019,31,10,4,CHEN-71,S2C9_batch1,59,102,120,37.33333333,1.964,3.476,2773.2,0.398268855
2019,50,10,5,D-12235,NA,66,102,122.5,35,2.1875,4.598,1160.1,-1.068013767
2019,51,10,6,PI-634923,NA,55,102,102,20,1.946,3.174,3105,0.699869855
2019,70,10,7,KU-2,S517_batch3,51,102,123.67,33.33333333,2.0095,3.801,2603.8,0.244286909
2019,71,10,8,D-12329,S3G9_batch1,48,102,114,37.33333333,2.06,3.989,2636.7,0.274192494
2019,91,10,10,PI-614888,S50_batch3,NA,102,71.67,25,NA,NA,1594,-0.673605467
2019,110,10,11,BO-03,S2G2_batch1,50,102,65,15,1.9715,3.457,615.4,-1.563137531
2019,111,10,12,BO-42,S2E11_batch1,62,102,130,40,1.9605,4.554,1796.3,-0.489717937
2019,130,10,13,PI-614888,S50_batch3,NA,102,90,15,NA,NA,1378,-0.869946082
2019,131,10,14,PI-677100,NA,45,104,53,15,1.6535,2.163,545.8,-1.626402841
2019,151,10,16,D-12311,S1C7_batch2,46,112,117,34,1.9955,3.788,3807.6,1.338522245
2019,170,10,17,Ames-13749,S1H7_batch1,56,112,100.33,51,2.075,3.941,2622.6,0.261375815
2019,171,10,18,D-12405,S1H10_batch1,44,112,100,29,1.945,3.45,4007.9,1.520591806
2019,190,10,19,PI-614885,S1C9_batch1,NA,115,110,15,NA,NA,2932,0.542615566
2019,191,10,20,PI-587173,S745_batch3,56,115,145,30,2.013,3.997,4910.4,2.340950163
2019,211,10,22,D-12328,NA,56,115,147.5,42.5,2.012,3.512,12.9,-2.11080059
2019,230,10,23,38,S47_batch3,59,115,120,35,2.302,4.771,196.6,-1.943820169
2019,231,10,24,D-11996,NA,56,115,130,25,1.9885,3.501,2978.1,0.584519744
2019,250,10,25,CHEN-220,S2B10_batch1,56,115,126.67,36.66666667,2.203,4.279,2039,-0.26910744
2019,251,10,26,D-12268,S3C7_batch1,51,115,105,35,1.9985,3.688,2756.6,0.383179715
2019,290,10,29,Regalona,S1C5_batch1,NA,118,66,17.33333333,NA,NA,2442,0.097213245
2019,291,10,30,Ames-13725,S3A4_batch1,56,118,125,33.33333333,NA,NA,1521.6,-0.739415932
2019,310,10,31,PI-510539,S5C12_batch2,49,118,131.67,21.66666667,1.9045,3.401,3456.4,1.019286948
2019,330,10,33,D-12306,S5D5_batch2,56,118,95,35,2.072,3.926,939.3,-1.268717507
2019,331,10,34,CHEN-140,S3E4_batch1,52,118,130,30,2.1905,4.186,2152,-0.166392211
2019,350,10,35,D-12066,S1H5_batch2,43,118,90,20,2.046,3.741,3116.3,0.710141378
