"iteration","fold","trait","location","pearson","ndcg_at_10","seed","n_test_genotypes"
4,1,"SdW_z_mean","AUS",0.272659303885595,0.679661438798672,1004,110
4,1,"SdW_z_mean","PAK",-0.133013520520013,0.431142439036599,1004,57
4,2,"SdW_z_mean","AUS",0.325203265968663,0.723720772938152,1004,108
4,2,"SdW_z_mean","PAK",-0.0201354141156763,0.445117672930873,1004,52
4,3,"SdW_z_mean","AUS",0.321239109888926,0.751302228912601,1004,106
4,3,"SdW_z_mean","PAK",0.161853518593206,0.56114859772657,1004,54
4,4,"SdW_z_mean","AUS",0.263353909668952,0.539841987938819,1004,104
4,4,"SdW_z_mean","PAK",0.0149689026532639,0.467377950650878,1004,64
4,5,"SdW_z_mean","AUS",0.511123724694599,0.746580309876913,1004,107
4,5,"SdW_z_mean","PAK",0.110041933633179,0.718271653778715,1004,54
5,1,"SdW_z_mean","AUS",0.407502448316208,0.778996837564041,1005,108
5,1,"SdW_z_mean","PAK",0.186298724442132,0.677931668733051,1005,56
5,2,"SdW_z_mean","AUS",0.24523672516308,0.684462029373368,1005,106
5,2,"SdW_z_mean","PAK",0.105859628819954,0.535032448134136,1005,59
5,3,"SdW_z_mean","AUS",0.383263673472583,0.755738664003801,1005,107
5,3,"SdW_z_mean","PAK",-0.0682061733025898,0.397809972232215,1005,50
5,4,"SdW_z_mean","AUS",0.265611751239616,0.629569161191883,1005,105
5,4,"SdW_z_mean","PAK",-0.107813167718781,0.400192065592654,1005,51
5,5,"SdW_z_mean","AUS",0.409036458812406,0.805266909420843,1005,109
5,5,"SdW_z_mean","PAK",-0.151796836295949,0.556632570323491,1005,65
6,1,"SdW_z_mean","AUS",0.512073799510153,0.852702676900426,1006,109
6,1,"SdW_z_mean","PAK",0.231738963319864,0.639229658468012,1006,54
6,2,"SdW_z_mean","AUS",0.425715860766238,0.728027921608421,1006,107
6,2,"SdW_z_mean","PAK",-0.0855414440335264,0.547915585941155,1006,55
6,3,"SdW_z_mean","AUS",0.131666405096482,0.627674109488447,1006,108
6,3,"SdW_z_mean","PAK",0.099519536668112,0.493121892582345,1006,59
6,4,"SdW_z_mean","AUS",0.327521609240543,0.61739589715541,1006,107
6,4,"SdW_z_mean","PAK",-0.0907035489225559,0.465487172853474,1006,63
6,5,"SdW_z_mean","AUS",0.311967174319016,0.756921366731325,1006,104
6,5,"SdW_z_mean","PAK",-0.113820208160351,0.511108331110698,1006,50
7,1,"SdW_z_mean","AUS",0.439851636600338,0.823353575578384,1007,107
7,1,"SdW_z_mean","PAK",0.162819332682581,0.572277611775384,1007,62
7,2,"SdW_z_mean","AUS",0.388549523609966,0.577746788501698,1007,107
7,2,"SdW_z_mean","PAK",-0.249016252936839,0.389839891116815,1007,60
7,3,"SdW_z_mean","AUS",0.230399300163059,0.651251395450893,1007,106
7,3,"SdW_z_mean","PAK",0.0534023211883834,0.58258898361209,1007,47
7,4,"SdW_z_mean","AUS",0.401517820380553,0.823107369867469,1007,106
7,4,"SdW_z_mean","PAK",0.10337306749669,0.522981965647943,1007,57
7,5,"SdW_z_mean","AUS",0.266739264788585,0.718998982814014,1007,109
7,5,"SdW_z_mean","PAK",-0.0779132692405739,0.516189816055263,1007,55
8,1,"SdW_z_mean","AUS",0.322330616366095,0.750092093442581,1008,106
8,1,"SdW_z_mean","PAK",0.12086831897783,0.407905006587783,1008,56
8,2,"SdW_z_mean","AUS",0.231762925225225,0.721469430972774,1008,105
8,2,"SdW_z_mean","PAK",-0.0893194658035266,0.534538687265596,1008,52
8,3,"SdW_z_mean","AUS",0.446016320416145,0.793261145791489,1008,107
8,3,"SdW_z_mean","PAK",0.131059560613384,0.6366926936662,1008,52
8,4,"SdW_z_mean","AUS",0.392575752534149,0.680281493266123,1008,109
8,4,"SdW_z_mean","PAK",-0.0637124622464135,0.433925849547212,1008,57
8,5,"SdW_z_mean","AUS",0.372032750851632,0.75345632772591,1008,108
8,5,"SdW_z_mean","PAK",-0.0788504491172095,0.544241373292401,1008,64
9,1,"SdW_z_mean","AUS",0.365928066103109,0.753686315618867,1009,108
9,1,"SdW_z_mean","PAK",0.117404209314164,0.586531302659613,1009,59
9,2,"SdW_z_mean","AUS",0.386695139636896,0.683488598739333,1009,109
9,2,"SdW_z_mean","PAK",-0.07404758628702,0.475049641192526,1009,61
9,3,"SdW_z_mean","AUS",0.280356607596897,0.630677598985324,1009,107
9,3,"SdW_z_mean","PAK",-0.156328310409707,0.471459362373397,1009,55
9,4,"SdW_z_mean","AUS",0.238815100204173,0.730090174374891,1009,107
9,4,"SdW_z_mean","PAK",-0.146078053030115,0.48995454214703,1009,53
9,5,"SdW_z_mean","AUS",0.422973488503411,0.803246760361582,1009,104
9,5,"SdW_z_mean","PAK",0.187475821456008,0.622724200173284,1009,53
10,1,"SdW_z_mean","AUS",0.317855603811805,0.601316964987061,1010,109
10,1,"SdW_z_mean","PAK",0.0537148727449418,0.578979175454656,1010,55
10,2,"SdW_z_mean","AUS",0.258077045795071,0.678020545120602,1010,107
10,2,"SdW_z_mean","PAK",-0.0395773766342744,0.562964619938554,1010,50
10,3,"SdW_z_mean","AUS",0.389689033264428,0.889490382536707,1010,108
10,3,"SdW_z_mean","PAK",-0.255911631930896,0.427441073925197,1010,58
10,4,"SdW_z_mean","AUS",0.175352606244009,0.690327480198025,1010,105
10,4,"SdW_z_mean","PAK",0.0670721355306148,0.445854329821764,1010,60
10,5,"SdW_z_mean","AUS",0.457503134037964,0.812485239359369,1010,106
10,5,"SdW_z_mean","PAK",0.110395468087495,0.608360227904312,1010,58
11,1,"SdW_z_mean","AUS",0.42114158739176,0.686467858059843,1011,108
11,1,"SdW_z_mean","PAK",-0.084891157848716,0.558202603814157,1011,62
11,2,"SdW_z_mean","AUS",0.349594356505878,0.667665676812685,1011,108
11,2,"SdW_z_mean","PAK",0.085772795069496,0.54516266679308,1011,59
11,3,"SdW_z_mean","AUS",0.330951661531346,0.804405351544073,1011,107
11,3,"SdW_z_mean","PAK",-0.153840329932224,0.479515281036161,1011,53
11,4,"SdW_z_mean","AUS",0.326424024201886,0.840030790696188,1011,105
11,4,"SdW_z_mean","PAK",-0.00741134638352947,0.4264177305658,1011,57
11,5,"SdW_z_mean","AUS",0.224768085772987,0.683771310848056,1011,107
11,5,"SdW_z_mean","PAK",0.0913369303827132,0.53546780698718,1011,50
12,1,"SdW_z_mean","AUS",0.351956874213167,0.72234284069545,1012,106
12,1,"SdW_z_mean","PAK",0.198999225760745,0.742972461102667,1012,50
12,2,"SdW_z_mean","AUS",0.259970166638951,0.645738305979872,1012,108
12,2,"SdW_z_mean","PAK",0.0134638068709673,0.547326998270896,1012,60
12,3,"SdW_z_mean","AUS",0.306403906264476,0.829916740223223,1012,106
12,3,"SdW_z_mean","PAK",0.00915583911316297,0.4623439528663,1012,57
12,4,"SdW_z_mean","AUS",0.240599580239119,0.706260394549821,1012,110
12,4,"SdW_z_mean","PAK",-0.0453886602018184,0.40350747378414,1012,52
12,5,"SdW_z_mean","AUS",0.52774796584827,0.699225453626291,1012,105
12,5,"SdW_z_mean","PAK",-0.0981937070955004,0.490434726639131,1012,62
13,1,"SdW_z_mean","AUS",0.477541964423013,0.724997104738047,1013,110
13,1,"SdW_z_mean","PAK",-0.039268476220758,0.443105553611907,1013,62
13,2,"SdW_z_mean","AUS",0.370713833583762,0.682347364047274,1013,106
13,2,"SdW_z_mean","PAK",0.19654639271013,0.662966965892524,1013,58
13,3,"SdW_z_mean","AUS",0.244276874729886,0.647461478134141,1013,109
13,3,"SdW_z_mean","PAK",-0.151502828676456,0.459499836900896,1013,57
13,4,"SdW_z_mean","AUS",0.475147620133689,0.783803153756973,1013,104
13,4,"SdW_z_mean","PAK",-0.0280800788939446,0.398683677606129,1013,47
13,5,"SdW_z_mean","AUS",0.0745881477936447,0.620937967122935,1013,106
13,5,"SdW_z_mean","PAK",0.034793796464233,0.518727458861718,1013,57
14,1,"SdW_z_mean","AUS",0.51486675962797,0.838521438412862,1014,108
14,1,"SdW_z_mean","PAK",-0.0725722427335542,0.406688657239101,1014,64
14,2,"SdW_z_mean","AUS",0.31123823889454,0.684212229718241,1014,110
14,2,"SdW_z_mean","PAK",-0.0701813854411249,0.587322600953559,1014,59
14,3,"SdW_z_mean","AUS",0.267475566623326,0.592010340770886,1014,107
14,3,"SdW_z_mean","PAK",0.0888304079591846,0.442603526603085,1014,54
14,4,"SdW_z_mean","AUS",0.327783368233869,0.831087327644451,1014,103
14,4,"SdW_z_mean","PAK",0.0546914779494827,0.523694950709619,1014,48
14,5,"SdW_z_mean","AUS",0.314374154389409,0.68897213283074,1014,107
14,5,"SdW_z_mean","PAK",0.0901365120930884,0.481596048396812,1014,56
15,1,"SdW_z_mean","AUS",0.351246394954212,0.707355938303643,1015,110
15,1,"SdW_z_mean","PAK",0.39385239725381,0.771048682081627,1015,60
15,2,"SdW_z_mean","AUS",0.267503994132755,0.729767248671924,1015,104
15,2,"SdW_z_mean","PAK",-0.0428570828779934,0.448263700981512,1015,54
15,3,"SdW_z_mean","AUS",0.403949630102015,0.767113843990935,1015,108
15,3,"SdW_z_mean","PAK",-0.0545407325735986,0.457972101432603,1015,56
15,4,"SdW_z_mean","AUS",0.404631919297375,0.780819430840539,1015,105
15,4,"SdW_z_mean","PAK",-0.00261827589817304,0.629783890855264,1015,50
15,5,"SdW_z_mean","AUS",0.261134994665919,0.65918410411371,1015,108
15,5,"SdW_z_mean","PAK",-0.198505339695805,0.364774612574297,1015,61
1,1,"PtHt_mean","AUS",0.390226455228579,0.59867103609239,1001,110
1,1,"PtHt_mean","PAK",0.478806719354943,0.826532887114416,1001,62
1,1,"PtHt_blue","AUS",0.397087132965351,0.603670640887344,1001,110
1,1,"PtHt_blue","PAK",0.498333240263844,0.783258816491452,1001,62
1,2,"PtHt_mean","AUS",0.423638117830753,0.723143106511718,1001,110
1,2,"PtHt_mean","PAK",0.425361162377463,0.853531066276851,1001,52
1,2,"PtHt_blue","AUS",0.440724825026691,0.733225091596339,1001,110
1,2,"PtHt_blue","PAK",0.412654482712977,0.849656713782648,1001,52
1,3,"PtHt_mean","AUS",0.369740775403126,0.751315980633235,1001,110
1,3,"PtHt_mean","PAK",0.62676833718039,0.831947913601148,1001,58
1,3,"PtHt_blue","AUS",0.380424513375333,0.766613974247012,1001,110
1,3,"PtHt_blue","PAK",0.615221870983181,0.795170093766062,1001,58
1,4,"PtHt_mean","AUS",0.30545934586495,0.593795364068341,1001,110
1,4,"PtHt_mean","PAK",0.447579651490779,0.876160764013087,1001,66
1,4,"PtHt_blue","AUS",0.325117290802494,0.5649410659515,1001,110
1,4,"PtHt_blue","PAK",0.505105397703888,0.91037362412299,1001,66
1,5,"PtHt_mean","AUS",0.479808446598861,0.707777564742196,1001,110
1,5,"PtHt_mean","PAK",0.38668295411151,0.798881029581714,1001,60
1,5,"PtHt_blue","AUS",0.472278168555178,0.716093661746988,1001,110
1,5,"PtHt_blue","PAK",0.360787049597808,0.770074247908866,1001,60
2,1,"PtHt_mean","AUS",0.454645057849349,0.623290069271696,1002,111
2,1,"PtHt_mean","PAK",0.306931101451672,0.674512953265309,1002,52
2,1,"PtHt_blue","AUS",0.482585007980445,0.620010650138166,1002,111
2,1,"PtHt_blue","PAK",0.331096581046364,0.640451900228197,1002,52
2,2,"PtHt_mean","AUS",0.413701024696111,0.719231318934856,1002,110
2,2,"PtHt_mean","PAK",0.471583071732701,0.78200974666313,1002,58
2,2,"PtHt_blue","AUS",0.415163807924976,0.721572241901519,1002,110
2,2,"PtHt_blue","PAK",0.4355847252052,0.775610070345417,1002,58
2,3,"PtHt_mean","AUS",0.365459680554849,0.724523215928846,1002,109
2,3,"PtHt_mean","PAK",0.40731071938155,0.870473878373882,1002,60
2,3,"PtHt_blue","AUS",0.364117733078307,0.72694069787801,1002,109
2,3,"PtHt_blue","PAK",0.413257464634102,0.860714937858216,1002,60
2,4,"PtHt_mean","AUS",0.499728721331958,0.781275803890547,1002,110
2,4,"PtHt_mean","PAK",0.561344784114888,0.873058247502236,1002,55
2,4,"PtHt_blue","AUS",0.500379315996578,0.783259965680682,1002,110
2,4,"PtHt_blue","PAK",0.560387065356623,0.869214920374712,1002,55
2,5,"PtHt_mean","AUS",0.255140796661021,0.677871324245272,1002,110
2,5,"PtHt_mean","PAK",0.519589355363156,0.89688594213793,1002,73
2,5,"PtHt_blue","AUS",0.260592219272251,0.662319251301864,1002,110
2,5,"PtHt_blue","PAK",0.519846700284289,0.902715455235956,1002,73
3,1,"PtHt_mean","AUS",0.511999983217782,0.788137913281993,1003,111
3,1,"PtHt_mean","PAK",0.429993940510579,0.791778637818964,1003,62
3,1,"PtHt_blue","AUS",0.515523656277373,0.74183583139689,1003,111
3,1,"PtHt_blue","PAK",0.432154745006082,0.774090562981732,1003,62
3,2,"PtHt_mean","AUS",0.384210424389697,0.672011837537293,1003,110
3,2,"PtHt_mean","PAK",0.531886771856012,0.905251798177493,1003,53
3,2,"PtHt_blue","AUS",0.385696530400588,0.648199479525608,1003,110
3,2,"PtHt_blue","PAK",0.513904331220333,0.878283865945649,1003,53
3,3,"PtHt_mean","AUS",0.323641348296036,0.708153146377027,1003,110
3,3,"PtHt_mean","PAK",0.490199144546449,0.932227382486922,1003,68
3,3,"PtHt_blue","AUS",0.346879335411313,0.698441636327973,1003,110
3,3,"PtHt_blue","PAK",0.489722858671579,0.925751632052419,1003,68
3,4,"PtHt_mean","AUS",0.367079776424008,0.628160101564682,1003,109
3,4,"PtHt_mean","PAK",0.314773888429384,0.704455491748008,1003,57
3,4,"PtHt_blue","AUS",0.379974719757345,0.661967473406283,1003,109
3,4,"PtHt_blue","PAK",0.301593966424377,0.70733678742603,1003,57
3,5,"PtHt_mean","AUS",0.344989891511973,0.605210774959172,1003,110
3,5,"PtHt_mean","PAK",0.566407373469809,0.883434065988667,1003,58
3,5,"PtHt_blue","AUS",0.333379026567791,0.609416073882246,1003,110
3,5,"PtHt_blue","PAK",0.570737285415833,0.861470952350371,1003,58
4,1,"PtHt_mean","AUS",0.313689188852786,0.584280265429886,1004,111
4,1,"PtHt_mean","PAK",0.43561862231134,0.823911912507547,1004,60
4,1,"PtHt_blue","AUS",0.344798624697868,0.655697859093905,1004,111
4,1,"PtHt_blue","PAK",0.422565932885364,0.811890662008418,1004,60
4,2,"PtHt_mean","AUS",0.451097576114425,0.668442257147813,1004,110
4,2,"PtHt_mean","PAK",0.660350302409628,0.89891344259899,1004,56
4,2,"PtHt_blue","AUS",0.458549118435108,0.667948397028312,1004,110
4,2,"PtHt_blue","PAK",0.667394657909496,0.90285703009153,1004,56
4,3,"PtHt_mean","AUS",0.441759678159663,0.786793989630519,1004,109
4,3,"PtHt_mean","PAK",0.382878766526175,0.806171600071266,1004,55
4,3,"PtHt_blue","AUS",0.44165451997329,0.799803485276455,1004,109
4,3,"PtHt_blue","PAK",0.360323365545602,0.760939366646675,1004,55
4,4,"PtHt_mean","AUS",0.282886322702224,0.662849901795874,1004,110
4,4,"PtHt_mean","PAK",0.453869859300333,0.875501666550197,1004,68
4,4,"PtHt_blue","AUS",0.295607043205182,0.659568340847468,1004,110
4,4,"PtHt_blue","PAK",0.470740993770203,0.863494567747749,1004,68
4,5,"PtHt_mean","AUS",0.433380782649419,0.656760573754559,1004,110
4,5,"PtHt_mean","PAK",0.360197605546996,0.693503995191069,1004,59
4,5,"PtHt_blue","AUS",0.425564242859839,0.617064886451501,1004,110
4,5,"PtHt_blue","PAK",0.353259426641242,0.688635616912256,1004,59
5,1,"PtHt_mean","AUS",0.44355992807905,0.738072432709095,1005,111
5,1,"PtHt_mean","PAK",0.401048923528205,0.77739721610546,1005,58
5,1,"PtHt_blue","AUS",0.459879751447223,0.765844171507933,1005,111
5,1,"PtHt_blue","PAK",0.389499684350001,0.779231992450964,1005,58
5,2,"PtHt_mean","AUS",0.36758549450061,0.632999860389929,1005,110
5,2,"PtHt_mean","PAK",0.449276537168697,0.818830723804082,1005,64
5,2,"PtHt_blue","AUS",0.381656697132588,0.638431954661617,1005,110
5,2,"PtHt_blue","PAK",0.454227393474056,0.816853189727544,1005,64
5,3,"PtHt_mean","AUS",0.441736212702389,0.658931770296186,1005,110
5,3,"PtHt_mean","PAK",0.439879535720408,0.801285413000648,1005,51
5,3,"PtHt_blue","AUS",0.442583494702447,0.62948923354706,1005,110
5,3,"PtHt_blue","PAK",0.409586647327899,0.784847830076502,1005,51
5,4,"PtHt_mean","AUS",0.338864214560606,0.7494145498222,1005,109
5,4,"PtHt_mean","PAK",0.503789775419314,0.938292180896581,1005,55
5,4,"PtHt_blue","AUS",0.354213109928109,0.705632157388633,1005,109
5,4,"PtHt_blue","PAK",0.528875112071928,0.895911399366426,1005,55
5,5,"PtHt_mean","AUS",0.316109645883782,0.622610797494638,1005,110
5,5,"PtHt_mean","PAK",0.493973357178163,0.833004915184861,1005,70
5,5,"PtHt_blue","AUS",0.322703204209931,0.688592555811473,1005,110
5,5,"PtHt_blue","PAK",0.49860703882505,0.80984476481565,1005,70
6,1,"PtHt_mean","AUS",0.318623124682181,0.653331164556938,1006,111
6,1,"PtHt_mean","PAK",0.487690428443166,0.793581482815483,1006,63
6,1,"PtHt_blue","AUS",0.325492875354221,0.623425732829664,1006,111
6,1,"PtHt_blue","PAK",0.493580470121205,0.795987770037609,1006,63
6,2,"PtHt_mean","AUS",0.449127541615621,0.755604386622946,1006,110
6,2,"PtHt_mean","PAK",0.641042178403778,0.899656932347221,1006,59
6,2,"PtHt_blue","AUS",0.471331925996617,0.757529534743457,1006,110
6,2,"PtHt_blue","PAK",0.645223155036557,0.875275508408168,1006,59
6,3,"PtHt_mean","AUS",0.30851609714516,0.615910098834569,1006,109
6,3,"PtHt_mean","PAK",0.0777452052670792,0.614481842691436,1006,60
6,3,"PtHt_blue","AUS",0.322446117186906,0.596681781342069,1006,109
6,3,"PtHt_blue","PAK",0.0571017578799613,0.651049447584457,1006,60
6,4,"PtHt_mean","AUS",0.424804142579264,0.688862961570131,1006,110
6,4,"PtHt_mean","PAK",0.40639849940471,0.810517021255353,1006,63
6,4,"PtHt_blue","AUS",0.420793018187713,0.656638604122411,1006,110
6,4,"PtHt_blue","PAK",0.382723903784368,0.807173391723706,1006,63
6,5,"PtHt_mean","AUS",0.431488396400087,0.726229120429161,1006,110
6,5,"PtHt_mean","PAK",0.571031509996643,0.863022853928178,1006,53
6,5,"PtHt_blue","AUS",0.43433663547399,0.765243654852824,1006,110
6,5,"PtHt_blue","PAK",0.576312023500784,0.865314424645445,1006,53
7,1,"PtHt_mean","AUS",0.384251549557447,0.65374862561941,1007,110
7,1,"PtHt_mean","PAK",0.401782625612062,0.724026622071075,1007,66
7,1,"PtHt_blue","AUS",0.418021180605384,0.659874783727615,1007,110
7,1,"PtHt_blue","PAK",0.419857541558864,0.690342998119592,1007,66
7,2,"PtHt_mean","AUS",0.439603504039033,0.632060789460909,1007,110
7,2,"PtHt_mean","PAK",0.433539752883368,0.814127305090727,1007,61
7,2,"PtHt_blue","AUS",0.434181774910319,0.637655635870489,1007,110
7,2,"PtHt_blue","PAK",0.480934203084426,0.829889798131848,1007,61
7,3,"PtHt_mean","AUS",0.375563667138533,0.754945686804354,1007,110
7,3,"PtHt_mean","PAK",0.520517281945268,0.886094362887648,1007,50
7,3,"PtHt_blue","AUS",0.377588060785007,0.726212239162091,1007,110
7,3,"PtHt_blue","PAK",0.533465434855761,0.848633435949048,1007,50
7,4,"PtHt_mean","AUS",0.491701397269895,0.653794854654692,1007,110
7,4,"PtHt_mean","PAK",0.383209344067521,0.868183951778952,1007,61
7,4,"PtHt_blue","AUS",0.491462080036217,0.691720578245032,1007,110
7,4,"PtHt_blue","PAK",0.342508644185434,0.810803612921538,1007,61
7,5,"PtHt_mean","AUS",0.2459805484481,0.739586233265649,1007,110
7,5,"PtHt_mean","PAK",0.508414329105336,0.83441826637716,1007,60
7,5,"PtHt_blue","AUS",0.262746460705958,0.793532636639068,1007,110
7,5,"PtHt_blue","PAK",0.491945708654105,0.825600047527816,1007,60
8,1,"PtHt_mean","AUS",0.399054646228924,0.601919723096599,1008,111
8,1,"PtHt_mean","PAK",0.408572917544631,0.827326853329172,1008,58
8,1,"PtHt_blue","AUS",0.392593313892787,0.533576832050027,1008,111
8,1,"PtHt_blue","PAK",0.401519572266545,0.801233923726605,1008,58
8,2,"PtHt_mean","AUS",0.399161898953486,0.743177759890005,1008,110
8,2,"PtHt_mean","PAK",0.496976821226189,0.779443154080518,1008,55
8,2,"PtHt_blue","AUS",0.411840335760854,0.779843584617984,1008,110
8,2,"PtHt_blue","PAK",0.486692073202077,0.763032923933392,1008,55
8,3,"PtHt_mean","AUS",0.478499963351332,0.741551057077451,1008,110
8,3,"PtHt_mean","PAK",0.55155908942252,0.745964649280686,1008,57
8,3,"PtHt_blue","AUS",0.471308709349797,0.688155141264172,1008,110
8,3,"PtHt_blue","PAK",0.562785361251575,0.790805233330334,1008,57
8,4,"PtHt_mean","AUS",0.322916048458065,0.692512542281249,1008,110
8,4,"PtHt_mean","PAK",0.458697473282407,0.92444452274691,1008,62
8,4,"PtHt_blue","AUS",0.333582693316285,0.671996134019292,1008,110
8,4,"PtHt_blue","PAK",0.436427759358728,0.925339419376878,1008,62
8,5,"PtHt_mean","AUS",0.399521259719792,0.707512009181002,1008,109
8,5,"PtHt_mean","PAK",0.452221105942222,0.812462835829372,1008,66
8,5,"PtHt_blue","AUS",0.417388460730616,0.726863841161727,1008,109
8,5,"PtHt_blue","PAK",0.46513996672232,0.792853391361957,1008,66
9,1,"PtHt_mean","AUS",0.38046473922245,0.653070945605946,1009,111
9,1,"PtHt_mean","PAK",0.509980526894537,0.905283984194468,1009,62
9,1,"PtHt_blue","AUS",0.392309598147956,0.674840092909691,1009,111
9,1,"PtHt_blue","PAK",0.492990278311385,0.867994421284768,1009,62
9,2,"PtHt_mean","AUS",0.399426225703517,0.658728808618335,1009,110
9,2,"PtHt_mean","PAK",0.548951841248337,0.878223261728567,1009,65
9,2,"PtHt_blue","AUS",0.396358510896527,0.656681616969968,1009,110
9,2,"PtHt_blue","PAK",0.545493986265274,0.857886321511805,1009,65
9,3,"PtHt_mean","AUS",0.387293850607215,0.644044317275627,1009,109
9,3,"PtHt_mean","PAK",0.566584968440711,0.870000054073717,1009,56
9,3,"PtHt_blue","AUS",0.387826838235325,0.639725392046425,1009,109
9,3,"PtHt_blue","PAK",0.546415212196082,0.879582845477202,1009,56
9,4,"PtHt_mean","AUS",0.365713108595329,0.731997817559582,1009,110
9,4,"PtHt_mean","PAK",0.331443865264687,0.699923297605558,1009,58
9,4,"PtHt_blue","AUS",0.386275142095775,0.718342534315956,1009,110
9,4,"PtHt_blue","PAK",0.36190298032102,0.72535839652155,1009,58
9,5,"PtHt_mean","AUS",0.414648695970834,0.783616001862038,1009,110
9,5,"PtHt_mean","PAK",0.310166833663984,0.833045128874579,1009,57
9,5,"PtHt_blue","AUS",0.417416525037522,0.763806218540623,1009,110
9,5,"PtHt_blue","PAK",0.316928272603074,0.806302698681168,1009,57
10,1,"PtHt_mean","AUS",0.353976466155877,0.7636233615786,1010,111
10,1,"PtHt_mean","PAK",0.4572139452194,0.907353615314812,1010,58
10,1,"PtHt_blue","AUS",0.352653445353303,0.749903510735752,1010,111
10,1,"PtHt_blue","PAK",0.444622717422889,0.875124336099,1010,58
10,2,"PtHt_mean","AUS",0.413388538474263,0.706580445240798,1010,110
10,2,"PtHt_mean","PAK",0.416864315848346,0.758617691203137,1010,55
10,2,"PtHt_blue","AUS",0.418439269730694,0.679210154015665,1010,110
10,2,"PtHt_blue","PAK",0.404939770892829,0.711207486306586,1010,55
10,3,"PtHt_mean","AUS",0.341188910991314,0.597939810151517,1010,109
10,3,"PtHt_mean","PAK",0.328127280853089,0.679743968292791,1010,60
10,3,"PtHt_blue","AUS",0.344626463199453,0.579330138311675,1010,109
10,3,"PtHt_blue","PAK",0.320988300736352,0.691334660114724,1010,60
10,4,"PtHt_mean","AUS",0.320542449695075,0.662023705832305,1010,110
10,4,"PtHt_mean","PAK",0.557305985730994,0.883273089304086,1010,65
10,4,"PtHt_blue","AUS",0.333036507529305,0.68402722626559,1010,110
10,4,"PtHt_blue","PAK",0.556119203825378,0.875828644299929,1010,65
10,5,"PtHt_mean","AUS",0.50514497996778,0.696692635610025,1010,110
10,5,"PtHt_mean","PAK",0.549402230798017,0.847250104971005,1010,60
10,5,"PtHt_blue","AUS",0.521747160636543,0.694664996374588,1010,110
10,5,"PtHt_blue","PAK",0.571425885359849,0.892140388982624,1010,60
11,1,"PtHt_mean","AUS",0.399701412178534,0.765429369764899,1011,111
11,1,"PtHt_mean","PAK",0.543844168379865,0.757952387535994,1011,67
11,1,"PtHt_blue","AUS",0.40506576577137,0.748501762512987,1011,111
11,1,"PtHt_blue","PAK",0.533979271937461,0.786902168492583,1011,67
11,2,"PtHt_mean","AUS",0.183609962938577,0.687433335947624,1011,109
11,2,"PtHt_mean","PAK",0.343669346226998,0.875443798026127,1011,62
11,2,"PtHt_blue","AUS",0.176404474454818,0.646070601075777,1011,109
11,2,"PtHt_blue","PAK",0.384898097088404,0.867962967323428,1011,62
11,3,"PtHt_mean","AUS",0.481870915371364,0.667305636989605,1011,110
11,3,"PtHt_mean","PAK",0.539992662599371,0.755578369023331,1011,61
11,3,"PtHt_blue","AUS",0.480978217099274,0.636504797188347,1011,110
11,3,"PtHt_blue","PAK",0.531964145420796,0.733549905057864,1011,61
11,4,"PtHt_mean","AUS",0.479806060665529,0.680410790899619,1011,110
11,4,"PtHt_mean","PAK",0.528972531507224,0.819657543916248,1011,58
11,4,"PtHt_blue","AUS",0.498547522143569,0.678316827473999,1011,110
11,4,"PtHt_blue","PAK",0.515012671458615,0.810830662365141,1011,58
11,5,"PtHt_mean","AUS",0.355199017234215,0.737737772954857,1011,110
11,5,"PtHt_mean","PAK",0.269010316729975,0.866093087923016,1011,50
11,5,"PtHt_blue","AUS",0.38400575650281,0.797060607269579,1011,110
11,5,"PtHt_blue","PAK",0.260759606959493,0.862673216675378,1011,50
12,1,"PtHt_mean","AUS",0.363635240028649,0.643115136561237,1012,110
12,1,"PtHt_mean","PAK",0.34169533357509,0.782095203610627,1012,56
12,1,"PtHt_blue","AUS",0.354823175300564,0.670995771061021,1012,110
12,1,"PtHt_blue","PAK",0.337413610966457,0.796776089465093,1012,56
12,2,"PtHt_mean","AUS",0.389231989904949,0.68945759736292,1012,110
12,2,"PtHt_mean","PAK",0.530745991420154,0.843106271974565,1012,64
12,2,"PtHt_blue","AUS",0.37443915139655,0.614817706941204,1012,110
12,2,"PtHt_blue","PAK",0.527696656431721,0.841216095466308,1012,64
12,3,"PtHt_mean","AUS",0.422753526696119,0.601256309724662,1012,110
12,3,"PtHt_mean","PAK",0.58258693601299,0.875729419457902,1012,59
12,3,"PtHt_blue","AUS",0.443291981098923,0.615777778765932,1012,110
12,3,"PtHt_blue","PAK",0.568780307449277,0.855659031309123,1012,59
12,4,"PtHt_mean","AUS",0.322812398476705,0.831147580987878,1012,110
12,4,"PtHt_mean","PAK",0.386205443623504,0.796680679304166,1012,54
12,4,"PtHt_blue","AUS",0.328804357725359,0.799018722361335,1012,110
12,4,"PtHt_blue","PAK",0.387288258484603,0.808132325892267,1012,54
12,5,"PtHt_mean","AUS",0.433102994780734,0.706224699728384,1012,110
12,5,"PtHt_mean","PAK",0.467817317160498,0.794570784445442,1012,65
12,5,"PtHt_blue","AUS",0.456962970214238,0.733605336219539,1012,110
12,5,"PtHt_blue","PAK",0.474936160989546,0.810040600743915,1012,65
13,1,"PtHt_mean","AUS",0.442169539630928,0.675567531815624,1013,111
13,1,"PtHt_mean","PAK",0.592216319361977,0.940636010635138,1013,65
