"environment","location","year","SampleName","DTF_mean","DTF_blue","DTH_mean","DTH_blue","PtHt_mean","PtHt_blue","PcleLng_mean","PcleLng_blue","SdLen_mean","SdLen_blue","TGW_mean","TGW_blue","SdW_mean","SdW_z_mean","SdW_z_blue"
"PAK_2021","PAK","2021","S3D9_batch1",87.5,87.32,135.5,134.14,61.5,65.79,17,24.44,1.95,1.88,2.2,2.16,26.33,-0.07,-0.2
"PAK_2021","PAK","2021","S2E3_batch1",96,91.99,154,154,85,83.34,27,25.77,1.8,1.8,2.9,2.9,7.83,-1.54,-1.54
"PAK_2021","PAK","2021","S3B3_batch1",85,86.44,135,140.89,102.5,112.29,31,34.77,2.1,2.12,2.68,2.7,51.67,1.96,1.78
"PAK_2021","PAK","2021","S4A4_batch1",79,83.44,154.5,160.64,112.5,101.54,29,25.55,2.15,2.04,3.12,2.8,35,0.58,0.24
"PAK_2021","PAK","2021","S3B1_batch1",91,93.44,148,146.39,120,112.79,31,28.17,2.46,2.27,3.59,3,28.33,0.12,0.6
"PAK_2021","PAK","2021","S4C10_batch1",83,86.8,184,164.09,105,101.09,38,32.35,2.3,2.18,1.7,2.26,9.33,-1.46,-0.45
"PAK_2021","PAK","2021","KATA2F9_RC5",81,84.16,153,158.26,98,96.43,50,41.47,2.2,2.14,3.19,2.96,12.33,-1.09,-0.63
"PAK_2021","PAK","2021","S4D11_batch1",92.5,90.99,161,161,123.5,133.34,41.5,36.44,1.85,1.85,2.34,2.34,25.83,-0.21,-0.21
"PAK_2021","PAK","2021","S2G8_batch1",86,86.32,158.5,158.5,115,119.01,25.5,31.44,2.45,2.32,3.48,3.25,59.67,2.66,1.78
"PAK_2021","PAK","2021","S1C7_batch1",88,89.8,NA,NA,139,133.59,41,33.85,NA,NA,NA,NA,NA,NA,NA
"PAK_2021","PAK","2021","S1E11_batch1",87,86.32,157,161.62,125,122.34,33.5,34.11,1.85,1.86,2.46,2.25,34.67,0.63,0.14
"PAK_2021","PAK","2021","S3A7_batch1",109,106.32,155.5,155.5,108,114.34,28.5,29.11,2.05,2.05,2.7,2.7,16,-0.82,-0.82
"PAK_2021","PAK","2021","S4E2_batch1",113,104.69,NA,NA,225,206.34,47.5,37.53,NA,NA,NA,NA,NA,NA,NA
"PAK_2021","PAK","2021","S3G3_batch1",93,92.14,145,152.63,66,85.44,19,26.11,2.2,2.09,2.49,2.63,18.33,-0.84,0.07
"PAK_2021","PAK","2021","S1G11_batch1",87,87.99,167,163.62,92,85.34,29,25.77,2.2,2.11,2.25,2.21,28.33,0.1,-0.31
"PAK_2021","PAK","2021","S1F2_batch1",84.5,85.69,154,156.89,87.5,78.79,19,20.7,2.1,2.09,2.42,2.3,21.67,-0.46,-0.6
"PAK_2021","PAK","2021","S1C3_batch1",98.5,93.69,150.5,149.14,110,96.04,28,26.55,2,2.04,2,2.3,27.5,0.04,0.18
"PAK_2021","PAK","2021","S1H8_batch1",85,86.65,148,148,47.5,61.51,19,23.44,1.95,2.02,2.58,2.61,22.17,-0.53,-0.25
"PAK_2021","PAK","2021","S6F14_batch2",94.5,91.32,134.5,131.28,66.5,69.34,20.5,27.77,1.98,2.04,2.64,2.71,21.5,-0.47,-0.05
"PAK_2021","PAK","2021","S2H9_batch2",98.5,95.32,162,150.62,102,108.01,24.5,28.77,1.7,1.71,2.27,2.08,25,-0.15,-0.48
"PAK_2021","PAK","2021","S1H4_batch1",77,80.99,136,136.62,80,78.67,33.5,31.77,1.9,1.92,2.98,2.73,31.83,0.44,0.4
"PAK_2021","PAK","2021","S4D7_batch1",86,86.71,137,147.26,100,91.33,40,33.97,2.1,2.04,3,2.79,28.33,0.39,0.11
"PAK_2021","PAK","2021","S4H11_batch1",106,102.32,NA,NA,140,140.01,34,33.44,NA,NA,NA,NA,NA,NA,NA
"PAK_2021","PAK","2021","S1C2_batch1",82,83.65,143,141.28,98,96.34,37.5,31.77,2.17,2.17,3.32,3.34,21.67,-0.38,-0.41
"PAK_2021","PAK","2021","S3E9_batch1",83,84.38,156,146.74,93,92.66,30,26.77,1.98,1.95,2.87,2.61,13.33,-0.99,-0.66
"PAK_2021","PAK","2021","KATA1E7_RF5",93.5,95.19,168.5,165.39,161,138.54,38,33.75,2.08,1.78,2.77,2.49,22.17,-0.41,0.03
"PAK_2021","PAK","2021","S3C7_batch1",83,83.66,148,145.26,90,93.93,24,27.47,2.12,2.15,2.8,2.95,25,0.09,0.17
"PAK_2021","PAK","2021","S3A5_batch1",85.5,86.27,144,152.14,103,103.79,30,28.25,1.9,1.89,2.66,2.46,30.83,0.25,0.32
"PAK_2021","PAK","2021","S4C8_batch1",81,83.69,137,134.89,86,86.04,26.5,26.85,2.22,2.15,2.66,2.8,23.33,-0.26,0.06
"PAK_2021","PAK","2021","S3E3_batch1",88,87.69,147,145.14,133.5,119.29,39.5,38.81,2.3,2.2,2.62,2.77,35.83,0.63,0.31
"PAK_2021","PAK","2021","S4H8_batch1",80,84.19,135,134.89,87.5,92.01,21.5,27.21,2.1,2.07,2.74,2.83,28.33,0.16,0.23
"PAK_2021","PAK","2021","S3G9_batch1",74,77.32,136,134.62,78.5,82.34,24,24.11,2.05,2.12,2.84,2.89,29.17,0.18,0.27
"PAK_2021","PAK","2021","S2C10_batch2",88.5,88.99,176.5,176.5,160.5,157.34,35,35.77,1.93,1.92,1.91,1.91,37.33,0.67,0.67
"PAK_2021","PAK","2021","S3C5_batch1",97,91.94,135.5,134.39,54.5,61.79,23,20.59,1.65,1.83,2.19,2.34,19.67,-0.67,-0.54
"PAK_2021","PAK","2021","S2F10_batch1",76.5,79.99,135,134.62,72.5,64.67,24,20.77,2,2.06,2.96,2.85,34.67,0.51,0.13
"PAK_2021","PAK","2021","S1D7_batch1",102,97.99,157.5,162.95,130,133.01,30.5,31.11,2.1,2.1,2.95,2.95,18.33,-0.69,-0.69
"PAK_2021","PAK","2021","S4D6_batch1",95.5,92.44,167.5,159.89,115.5,103.54,33.5,32.72,2.05,2,2.73,2.36,29.83,0.38,-0.12
"PAK_2021","PAK","2021","S3E11_batch1",79,82.44,141.5,152.14,60.5,71.54,19.5,23.04,1.6,1.83,2,2.18,13.33,-1.09,-0.74
"PAK_2021","PAK","2021","S6B14_batch2",77,82.19,158.5,155.39,95,92.29,21.5,24.55,1.95,1.97,2.62,2.47,33.17,0.53,0.09
"PAK_2021","PAK","2021","S2C5_batch1",83,84.94,136,134.64,96,88.54,27.5,23.8,1.9,1.96,2.52,2.55,10,-1.42,-0.92
"PAK_2021","PAK","2021","S4D3_batch1",93,89.44,141.5,139.64,104,101.04,35,30.99,2,1.97,2.29,2.34,36.67,0.81,0.02
"PAK_2021","PAK","2021","S3C4_batch1",75,73.14,137,145.29,80,94.44,20,24.49,1.9,2,2.22,2.23,25,-0.38,0.19
"PAK_2021","PAK","2021","S4F7_batch1",82.5,84.44,159,155.64,88,98.29,35,32.98,2.16,2.17,3.2,3.01,25.67,-0.35,-0.33
"PAK_2021","PAK","2021","S2D11_batch1",106,100.19,167.5,160.89,160,130.04,33,35.55,2.15,2.18,2.8,2.74,25,-0.11,-0.26
"PAK_2021","PAK","2021","S1H10_batch1",95,93.32,139,138.62,79,89.67,23.5,28.11,2.02,2.17,2.73,2.8,37.5,0.67,1.19
"PAK_2021","PAK","2021","S2D10_batch1",91,86.66,149,139.26,131,119.43,46,44.47,2.1,2.54,2.66,2.92,18.33,-0.53,0.37
"PAK_2021","PAK","2021","S4G2_batch1",70,78.16,144,155.26,111,127.43,35,38.97,2,2.07,2.88,2.6,25,0.09,-0.15
"PAK_2021","PAK","2021","S1A3_batch1",88.5,87.32,154.5,153.62,110,126.34,31.5,32.11,2.1,2.09,2.36,2.61,21.5,-0.44,-0.03
"PAK_2021","PAK","2021","S1D3_batch1",90.5,90.32,150.5,154.28,106.5,100.01,35,29.11,1.95,1.96,2.7,2.65,24.17,-0.29,-0.59
"PAK_2021","PAK","2021","S4A7_batch1",75,79.94,139.5,137.64,87.5,81.54,29.5,30.07,2.15,2.03,2.26,2.55,30,0.23,-0.06
"PAK_2021","PAK","2021","S1E4_batch1",87.5,86.65,139.5,135.28,85.5,85.01,32.5,32.44,1.95,1.99,3.01,2.79,29.17,0.1,0.34
"PAK_2021","PAK","2021","S1E3_batch1",89.5,87.94,131,132.14,75.5,79.29,22,27.35,1.96,1.94,2.71,2.63,13,-1.14,-0.46
"PAK_2021","PAK","2021","S517_batch3",79,82.69,151.5,143.64,135,101.29,33,28.99,2.2,2.07,3.16,2.71,21.67,-0.42,-0.53
"PAK_2021","PAK","2021","S4D10_batch1",88.5,88.69,151.5,154.95,106.5,105.54,36.5,38.44,2.12,2.07,3.06,2.73,35,0.58,0.43
"PAK_2021","PAK","2021","S2H10_batch1",82,85.19,141.5,146.95,107.5,92.79,28.5,29.11,2.25,2.22,3.49,3.21,33.33,0.38,-0.07
"PAK_2021","PAK","2021","S173_batch3",106.5,101.65,158.5,158.5,151.5,145.34,37.5,32.44,2.2,2.2,2.45,2.45,19.33,-0.59,-0.59
"PAK_2021","PAK","2021","S1A5_batch1",95,91.69,136.5,138.39,107,117.79,46,37.91,2.05,2.11,2.49,2.63,23.33,-0.22,0.44
"PAK_2021","PAK","2021","S2E1_batch1",77,83.19,133,133.14,96,79.66,27.5,28.28,1.94,1.99,2.21,2.39,22.5,-0.4,-0.29
"PAK_2021","PAK","2021","S2A6_batch1",81,85.8,140,131.09,91,81.59,31,31.35,2,2.13,1.62,2.42,15.67,-1.02,-0.6
"PAK_2021","PAK","2021","S3B4_batch1",83,86.14,146,146.29,70,86.77,20,23.78,2,2.12,1.47,2.23,105,5.1,1.44
"PAK_2021","PAK","2021","S4G8_batch1",84.5,87.19,148,154.14,99.5,83.79,29.5,24.67,2,2.06,1.82,2.31,31.67,0.43,-0.18
"PAK_2021","PAK","2021","S1D6_batch1",79,82.44,136.5,133.14,109,102.29,32,31.19,2.05,2.08,3.09,3.14,31.67,0.43,0.49
"PAK_2021","PAK","2021","S3B5_batch1",75.5,80.69,141.5,140.89,77,71,20,20.77,2.12,2.09,2.51,2.61,35,0.54,0.1
"PAK_2021","PAK","2021","S3E10_batch1",75,78.99,133.5,133.62,92,84.01,25,25.77,2.15,2.22,3.26,3.12,23.33,-0.34,-0.18
"PAK_2021","PAK","2021","S5C9_batch2",77,81.94,137,134.14,84.5,87.04,19.5,25.32,1.75,1.98,3.37,3.15,36.67,0.69,0.66
"PAK_2021","PAK","2021","S4A5_batch1",104,94.05,137,147.4,83,91,34,26.26,1.9,1.95,2.31,2.36,18.33,-0.53,-0.56
"PAK_2021","PAK","2021","S5C12_batch2",86,86.61,134,137.14,74,80.79,26.5,27.74,2.05,2,3.02,2.68,20,-0.57,-0.41
"PAK_2021","PAK","2021","S1F10_batch1",83.5,83.5,155.5,155.5,98,98,35,35,1.95,1.95,2.04,2.04,18.33,-0.61,-0.61
"PAK_2021","PAK","2021","S4E5_batch1",82.5,84.94,158,157.14,96.5,90.04,38.5,32.86,2.15,2.09,2.32,2.52,18,-0.64,-0.25
"PAK_2021","PAK","2021","S2F7_batch1",85.5,87.69,151.5,153.14,98.5,83.54,27.5,25.62,2.05,2.07,1.98,2.18,26.67,-0.19,-0.67
"PAK_2021","PAK","2021","S2B1_batch1",94,91.44,138,139.39,103.5,98.54,28.5,26.57,2.05,1.92,2.63,2.51,25.83,-0.13,-0.44
"PAK_2021","PAK","2021","S4F10_batch1",87,88.19,167.5,169.28,150,144.54,42,38.31,2.17,2.07,2.85,2.72,39.17,1,0.74
"PAK_2021","PAK","2021","S4D9_batch1",86,86.69,136.5,135.89,88.5,92.29,25.5,36.24,2,1.98,2.73,2.8,25,-0.15,0.67
"PAK_2021","PAK","2021","S2D5_batch1",78.5,82.44,141.5,139.14,107.5,79.79,34,27.92,1.96,1.97,2.55,2.74,36.33,0.83,-0.13
"PAK_2021","PAK","2021","S2H7_batch1",87,86.94,144.5,146.64,76,92.29,33.5,31.92,2.21,2.14,2.57,2.5,15,-0.95,-0.52
"PAK_2021","PAK","2021","S1C9_batch1",87,86.19,146,140.89,65,77.04,20.5,25.56,2.15,2.17,2.91,2.9,33.33,0.58,0.43
"PAK_2021","PAK","2021","S1H5_batch1",85,86.69,137.5,140.89,96,104.04,30,32.19,2.3,2.21,3.16,3.25,47.5,1.47,1.73
"PAK_2021","PAK","2021","S50_batch3",87.5,87.44,133.5,133.89,72.5,64.29,19.5,22.07,2.05,2.03,2.34,2.42,20,-0.65,-0.53
"PAK_2021","PAK","2021","S1D1_batch1",81,83.44,136.5,137.64,78,90.79,25,29.49,2,2.05,2.49,2.48,29.83,0.14,0.11
"PAK_2021","PAK","2021","S7H3_batch2",78,82.69,142.5,141.14,84.5,90.54,27.5,28.24,2.2,2.18,3.13,2.87,18,-0.8,-0.32
"PAK_2021","PAK","2021","S3A8_batch1",79,83.59,130,140.68,50,51.84,17,17.62,1.9,1.91,2.34,2.27,15,-0.84,-0.84
"PAK_2021","PAK","2021","S4D5_batch1",78,84.14,140,133.29,111,90.44,21,29.55,1.9,1.97,3,2.87,31.33,0.05,-0.21
"PAK_2021","PAK","2021","S4F1_batch1",88,88.99,142.5,141.95,100.5,95.61,32.5,32.11,2.2,2.2,3.44,3.44,57.5,2.12,2.12
"PAK_2021","PAK","2021","S4F9_batch1",79,83.94,149.5,142.14,89,85.29,28,29.91,2.3,2.26,2.81,3.18,37.5,0.75,0.24
"PAK_2021","PAK","2021","S1B1_batch1",83,85.69,139,142.14,89.5,91.79,36,33.07,2.2,2.17,2.97,2.83,25.83,-0.23,0.04
"PAK_2021","PAK","2021","S224_batch3",92.5,90.69,145,148.39,96,111.79,33,30.01,2,1.98,2.3,2.27,30,0.35,0.33
"PAK_2021","PAK","2021","S8F14_batch2",68,77.8,153,150.59,102,91.59,39,33.35,2.3,2.38,2.26,2.93,43.33,0.87,0.35
"PAK_2021","PAK","2021","S7E4_batch2",92.5,90.19,143.5,139.14,72,65.29,24,21.21,2,2.07,2.38,2.6,33.33,0.26,-0.2
"PAK_2021","PAK","2021","S3E5_batch1",87,86.94,141.5,144.39,97.5,92.29,29.5,26.97,1.9,1.99,2.3,2.34,21,-0.58,-0.56
"PAK_2021","PAK","2021","S2H11_batch1",89.5,87.94,139,139.14,91.5,100.79,28,32.1,1.97,2,2.18,2.38,50.17,1.78,0.84
"PAK_2021","PAK","2021","S1H9_batch1",96,91.94,139.5,154.64,89,112.04,37,41.68,2.05,1.97,2.92,2.93,20.83,-0.59,0.01
"PAK_2021","PAK","2021","S2H3_batch1",87.5,86.94,133.5,134.39,82.5,113.29,29.5,27.27,2.2,2.2,3.03,2.84,28.33,0.2,-0.07
"PAK_2021","PAK","2021","S4D1_batch1",95.5,92.69,167.5,162.39,160,138.79,35,32.59,1.98,1.91,2.32,2.17,27.5,-0.12,-0.63
"PAK_2021","PAK","2021","S7A4_batch2",96,90.71,141,147.07,89,88.66,28,24.11,2.4,2.24,1.78,2.25,46.67,2.09,0.79
"PAK_2021","PAK","2021","S847_batch3",82,84.69,137,138.39,95.5,85.04,32.5,31.01,2.08,2.03,2.63,2.78,41.67,1.15,0.65
"PAK_2021","PAK","2021","S4E8_batch1",91,89.94,159.5,163.14,120.5,106.54,22.5,27.27,2.2,2.03,2.78,2.45,45,1.26,0.47
"PAK_2021","PAK","2021","S1H1_batch1",95,93.32,141.5,141.62,102,107.67,30,31.44,2.05,2.19,2.59,2.73,28.17,0.11,0.28
"PAK_2021","PAK","2021","S3G6_batch1",103,102.19,172,171.23,146.5,144.67,29,33.44,1.9,1.9,1.51,1.51,5.67,-1.7,-1.7
"PAK_2021","PAK","2021","S1G8_batch1",83,87.14,167,156.29,85,99.44,25,33.44,2.4,2.24,1.98,2.83,35,0.3,2
"PAK_2021","PAK","2021","KATA1A4_RH5",88.5,88.19,145,141.14,83.5,92.79,28.5,29.24,1.9,1.99,2.79,2.73,20,-0.65,0.1
"PAK_2021","PAK","2021","S193_batch3",72,81.3,159,161.09,70,104.09,25,23.35,2.4,2.23,4.71,3.84,53.33,1.56,0.7
"PAK_2021","PAK","2021","S4D8_batch1",76.5,78.99,132,129.95,69,64.43,22.5,21.11,1.7,1.79,2.36,2.32,18.33,-0.76,-0.35
"PAK_2021","PAK","2021","S1D5_batch1",76.5,81.69,135,133.89,69.5,68.79,24,27.85,1.82,2.16,2.5,2.77,15,-0.91,-0.11
"PAK_2021","PAK","2021","S2C8_batch1",81,90.3,153,148.34,96,125.59,27,29.35,2.1,2.09,2.59,2.66,35,0.3,0.3
"PAK_2021","PAK","2021","S2D3_batch1",85,85.19,137.5,134.89,56,72.29,23.5,25.52,1.95,2.08,2.77,3,13.33,-1.07,-0.61
"PAK_2021","PAK","2021","S1C5_batch1",73,84.47,137,133.63,37,48.11,19,20.26,2.1,2.01,1.96,2.99,15,-1.07,-0.8
"PAK_2021","PAK","2021","S754_batch3",96.5,90.94,149.5,148.89,95,104.29,26,25.72,1.97,2.06,1.97,2.36,26.67,-0.03,-0.03
"PAK_2021","PAK","2021","S4B6_batch1",70.5,79.94,134.5,132.39,66.5,69.79,21,26.07,2.2,2.11,3.65,3.13,11.67,-1.26,-0.97
"PAK_2021","PAK","2021","S1E9_batch1",74,79.94,151.5,145.64,59,55.34,17,20.77,2.05,1.95,1.67,1.82,23.33,-0.38,-0.89
"AUS_2017","AUS","2017","KATA1A4_RH5",NA,NA,NA,NA,123,126.48,NA,NA,NA,NA,NA,NA,133.05,0.24,-0.14
"AUS_2017","AUS","2017","KATA1E7_RF5",NA,NA,NA,NA,176,157.98,NA,NA,NA,NA,NA,NA,286.61,2.04,0.58
"AUS_2017","AUS","2017","KATA2G7_RA5",NA,NA,NA,NA,120.67,127.38,NA,NA,NA,NA,NA,NA,148.65,0.42,-0.12
"AUS_2017","AUS","2017","KATA3A1_RA5",NA,NA,NA,NA,160,144.52,NA,NA,NA,NA,NA,NA,207.26,1.11,1.08
"AUS_2017","AUS","2017","KATA3G2RH10",NA,NA,NA,NA,145,142.48,NA,NA,NA,NA,NA,NA,334.24,2.59,0.91
"AUS_2017","AUS","2017","KATRC10",NA,NA,NA,NA,103,115.9,NA,NA,NA,NA,NA,NA,137.25,0.29,0.19
"AUS_2017","AUS","2017","S108_batch3",NA,NA,NA,NA,98,100.52,NA,NA,NA,NA,NA,NA,167.67,0.65,-0.38
"AUS_2017","AUS","2017","S109_batch3",NA,NA,NA,NA,128,148.98,NA,NA,NA,NA,NA,NA,123.58,0.13,-0.44
"AUS_2017","AUS","2017","S10_batch3",NA,NA,NA,NA,175,186.18,NA,NA,NA,NA,NA,NA,241.3,1.51,0.68
"AUS_2017","AUS","2017","S111_batch3",NA,NA,NA,NA,139,134.18,NA,NA,NA,NA,NA,NA,102.38,-0.12,-0.04
"AUS_2017","AUS","2017","S112_batch3",NA,NA,NA,NA,153,149.41,NA,NA,NA,NA,NA,NA,169.85,0.67,1.14
"AUS_2017","AUS","2017","S113_batch3",NA,NA,NA,NA,180,128.45,NA,NA,NA,NA,NA,NA,201.2,1.04,0.3
"AUS_2017","AUS","2017","S114_batch3",NA,NA,NA,NA,105,112.85,NA,NA,NA,NA,NA,NA,90.72,-0.25,-0.51
"AUS_2017","AUS","2017","S115_batch3",NA,NA,NA,NA,114,120.85,NA,NA,NA,NA,NA,NA,36.6,-0.89,-0.48
"AUS_2017","AUS","2017","S116_batch3",NA,NA,NA,NA,119,123.98,NA,NA,NA,NA,NA,NA,38.45,-0.87,-0.77
"AUS_2017","AUS","2017","S117_batch3",NA,NA,NA,NA,105,106.18,NA,NA,NA,NA,NA,NA,7.27,-1.23,-0.55
"AUS_2017","AUS","2017","S118_batch3",NA,NA,NA,NA,145,125.52,NA,NA,NA,NA,NA,NA,91.97,-0.24,0.02
"AUS_2017","AUS","2017","S14_batch3",NA,NA,NA,NA,100,99.98,NA,NA,NA,NA,NA,NA,72.96,-0.46,-0.85
"AUS_2017","AUS","2017","S185_batch3",NA,NA,NA,NA,145,133.41,NA,NA,NA,NA,NA,NA,241.38,1.51,1.11
"AUS_2017","AUS","2017","S18_batch3",NA,NA,NA,NA,85,97.85,NA,NA,NA,NA,NA,NA,74.81,-0.44,-1.33
"AUS_2017","AUS","2017","S192_batch3",NA,NA,NA,NA,112,112.99,NA,NA,NA,NA,NA,NA,124.18,0.14,-0.42
"AUS_2017","AUS","2017","S19_batch3",NA,NA,NA,NA,155,139.85,NA,NA,NA,NA,NA,NA,82.79,-0.35,-0.3
"AUS_2017","AUS","2017","S1A2_batch1",NA,NA,NA,NA,120,114.98,NA,NA,NA,NA,NA,NA,42.94,-0.81,-0.39
"AUS_2017","AUS","2017","S1A3_batch1",NA,NA,NA,NA,85,107.48,NA,NA,NA,NA,NA,NA,24.65,-1.03,-1.08
"AUS_2017","AUS","2017","S1A4_batch2",NA,NA,NA,NA,160,151.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUS_2017","AUS","2017","S1A5_batch1",NA,NA,NA,NA,140,136.18,NA,NA,NA,NA,NA,NA,124.52,0.14,-0.22
"AUS_2017","AUS","2017","S1A6_batch1",NA,NA,NA,NA,140,127.48,NA,NA,NA,NA,NA,NA,203.8,1.07,0.23
"AUS_2017","AUS","2017","S1A7_batch1",NA,NA,NA,NA,190,157.85,NA,NA,NA,NA,NA,NA,149.96,0.44,1.74
"AUS_2017","AUS","2017","S1A8_batch1",NA,NA,NA,NA,137,127.18,NA,NA,NA,NA,NA,NA,328.63,2.53,0.97
"AUS_2017","AUS","2017","S1A9_batch1",NA,NA,NA,NA,133,114.85,NA,NA,NA,NA,NA,NA,124.92,0.15,-0.16
"AUS_2017","AUS","2017","S1B12_batch2",NA,NA,NA,NA,128,128,NA,NA,NA,NA,NA,NA,55.26,-0.67,-0.67
"AUS_2017","AUS","2017","S1B1_batch1",NA,NA,NA,NA,121.67,128.36,NA,NA,NA,NA,NA,NA,112.07,0,-0.21
"AUS_2017","AUS","2017","S1B3_batch1",NA,NA,NA,NA,128,124.89,NA,NA,NA,NA,NA,NA,197.14,0.99,0.59
"AUS_2017","AUS","2017","S1B3_batch2",NA,NA,NA,NA,120,122.85,NA,NA,NA,NA,NA,NA,161.42,0.57,0.19
"AUS_2017","AUS","2017","S1B5_batch1",NA,NA,NA,NA,137,145.18,NA,NA,NA,NA,NA,NA,45.46,-0.78,1.26
"AUS_2017","AUS","2017","S1B6_batch1",NA,NA,NA,NA,118.5,115.1,NA,NA,NA,NA,NA,NA,118.54,0.07,-0.31
"AUS_2017","AUS","2017","S1B8_batch1",NA,NA,NA,NA,154,144.48,NA,NA,NA,NA,NA,NA,201.43,1.04,0.75
"AUS_2017","AUS","2017","S1B9_batch1",NA,NA,NA,NA,180.5,157.9,NA,NA,NA,NA,NA,NA,222,1.28,1.38
"AUS_2017","AUS","2017","S1C10_batch1",NA,NA,NA,NA,110,124.98,NA,NA,NA,NA,NA,NA,27.06,-1,-0.16
"AUS_2017","AUS","2017","S1C1_batch1",NA,NA,NA,NA,108,122.13,NA,NA,NA,NA,NA,NA,80.56,-0.37,-0.34
"AUS_2017","AUS","2017","S1C2_batch1",NA,NA,NA,NA,91,95.48,NA,NA,NA,NA,NA,NA,77.94,-0.4,-0.84
"AUS_2017","AUS","2017","S1C3_batch1",NA,NA,NA,NA,75,99.98,NA,NA,NA,NA,NA,NA,3.61,-1.27,-1.28
"AUS_2017","AUS","2017","S1C5_batch1",NA,NA,NA,NA,105.6,103.32,NA,NA,NA,NA,NA,NA,129.71,0.2,0.05
"AUS_2017","AUS","2017","S1C5_batch2",NA,NA,NA,NA,145,132.48,NA,NA,NA,NA,NA,NA,75.68,-0.43,0.2
"AUS_2017","AUS","2017","S1C6_batch1",NA,NA,NA,NA,117.5,119.9,NA,NA,NA,NA,NA,NA,107.32,-0.06,-0.1
"AUS_2017","AUS","2017","S1C7_batch1",NA,NA,NA,NA,97,95.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUS_2017","AUS","2017","S1C7_batch2",NA,NA,NA,NA,112.5,117.68,NA,NA,NA,NA,NA,NA,326.29,2.5,0.87
"AUS_2017","AUS","2017","S1C8_batch1",NA,NA,NA,NA,119,127.52,NA,NA,NA,NA,NA,NA,46.84,-0.77,-0.35
"AUS_2017","AUS","2017","S1C9_batch1",NA,NA,NA,NA,142.85,133.54,NA,NA,NA,NA,NA,NA,134.18,0.25,0.33
"AUS_2017","AUS","2017","S1D11_batch1",NA,NA,NA,NA,124,132.29,NA,NA,NA,NA,NA,NA,152.79,0.47,0.77
"AUS_2017","AUS","2017","S1D12_batch2",NA,NA,NA,NA,90,104.98,NA,NA,NA,NA,NA,NA,11.19,-1.18,-0.45
"AUS_2017","AUS","2017","S1D1_batch1",NA,NA,NA,NA,118,111.23,NA,NA,NA,NA,NA,NA,237.39,1.46,0.37
"AUS_2017","AUS","2017","S1D2_batch1",NA,NA,NA,NA,76,95.48,NA,NA,NA,NA,NA,NA,21.21,-1.07,-0.53
"AUS_2017","AUS","2017","S1D3_batch1",NA,NA,NA,NA,92,113.48,NA,NA,NA,NA,NA,NA,41.85,-0.83,-0.96
"AUS_2017","AUS","2017","S1D3_batch2",NA,NA,NA,NA,5,49.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUS_2017","AUS","2017","S1D4_batch1",NA,NA,NA,NA,117,105.85,NA,NA,NA,NA,NA,NA,424,3.64,0.52
"AUS_2017","AUS","2017","S1D5_batch1",NA,NA,NA,NA,114,106.9,NA,NA,NA,NA,NA,NA,186.73,0.87,-0.15
"AUS_2017","AUS","2017","S1D5_batch2",NA,NA,NA,NA,134,129.48,NA,NA,NA,NA,NA,NA,27.82,-0.99,-0.29
"AUS_2017","AUS","2017","S1D7_batch1",NA,NA,NA,NA,117,120.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUS_2017","AUS","2017","S1E11_batch1",NA,NA,NA,NA,110,119.98,NA,NA,NA,NA,NA,NA,30.74,-0.96,-0.43
"AUS_2017","AUS","2017","S1E2_batch1",NA,NA,NA,NA,124,138.98,NA,NA,NA,NA,NA,NA,272.05,1.87,1.87
"AUS_2017","AUS","2017","S1E3_batch1",NA,NA,NA,NA,103,121.63,NA,NA,NA,NA,NA,NA,115,0.03,-0.16
"AUS_2017","AUS","2017","S1E5_batch1",NA,NA,NA,NA,115,137.48,NA,NA,NA,NA,NA,NA,93.95,-0.22,0.49
"AUS_2017","AUS","2017","S1E6_batch1",NA,NA,NA,NA,129,125.44,NA,NA,NA,NA,NA,NA,96.26,-0.19,-0.6
"AUS_2017","AUS","2017","S1E8_batch1",NA,NA,NA,NA,95,97.48,NA,NA,NA,NA,NA,NA,123.64,0.13,0.04
"AUS_2017","AUS","2017","S1F10_batch1",NA,NA,NA,NA,96,98.99,NA,NA,NA,NA,NA,NA,26.75,-1,-0.94
"AUS_2017","AUS","2017","S1F11_batch1",NA,NA,NA,NA,156,136.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUS_2017","AUS","2017","S1F2_batch1",NA,NA,NA,NA,110,120.07,NA,NA,NA,NA,NA,NA,22.32,-1.05,-0.25
"AUS_2017","AUS","2017","S1F2_batch2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.54,0.4,-0.37
"AUS_2017","AUS","2017","S1F3_batch1",NA,NA,NA,NA,185,162.48,NA,NA,NA,NA,NA,NA,69.31,-0.5,0.3
"AUS_2017","AUS","2017","S1F5_batch1",NA,NA,NA,NA,169,161.98,NA,NA,NA,NA,NA,NA,71.89,-0.47,-0.11
"AUS_2017","AUS","2017","S1F5_batch2",NA,NA,NA,NA,150,149.98,NA,NA,NA,NA,NA,NA,88.82,-0.28,0.44
